UniqueIndexID	Source	Acceptability	Sentence	Split
3116	Elia-et-al_1981	1	Il chimico ha cristallizzato un nuovo cristallo.	train
3117	Elia-et-al_1981	1	L'alcool cicatrizza le ferite.	train
3118	Elia-et-al_1981	1	Le ferite cicatrizzano.	train
3119	Elia-et-al_1981	1	Il freddo gela il raccolto.	train
3120	Elia-et-al_1981	1	Il raccolto gela.	train
3121	Elia-et-al_1981	1	L'ira abbrutisce gli uomini.	train
3122	Elia-et-al_1981	1	L'ira abbrutisce.	train
3123	Elia-et-al_1981	1	I paesi imperialisti colonizzano il terzo mondo.	train
3124	Elia-et-al_1981	1	I paesi imperialisti colonizzano.	train
3125	Elia-et-al_1981	1	Il freddo ghiaccia il grano.	train
3126	Elia-et-al_1981	1	Il freddo ghiaccia.	train
3127	Elia-et-al_1981	1	L'assemblea elegge Edoardo presidente.	train
3128	Elia-et-al_1981	1	Maria chiama suo figlio Tommaso.	train
3129	Elia-et-al_1981	1	Il sindacato ha designato Francesco suo rappresentante.	train
3130	Elia-et-al_1981	1	Il sindacato ha designato il suo rappresentante.	train
3131	Elia-et-al_1981	1	Il sindacato ha designato un suo rappresentante.	train
3132	Elia-et-al_1981	1	Francesco ha soprannominato il suo cane Andrea.	train
3133	Elia-et-al_1981	0	Riccardo ha soprannominato Riccardo.	train
3134	Elia-et-al_1981	1	Paola ha designato Andrea come suo rappresentante legale.	train
3135	Elia-et-al_1981	1	Abbiamo trovato Alessandro presidente del Circolo dei cacciatori.	train
3136	Elia-et-al_1981	1	Abbiamo lasciato Francesco presidente del Circolo dei cacciatori.	train
3137	Elia-et-al_1981	1	Abbiamo trovato Andrea al Circolo dei cacciatori.	train
3138	Elia-et-al_1981	1	Abbiamo creato Gabriele presidente del Circolo.	train
3139	Elia-et-al_1981	1	Il pittore creò un capolavoro.	train
3140	Elia-et-al_1981	1	Paola traveste Leonardo da soldato.	train
3141	Elia-et-al_1981	1	I ladri camuffarono un loro complice da guardia notturna.	train
3142	Elia-et-al_1981	0	Da dove Emma traveste Alessandro?	train
3143	Elia-et-al_1981	0	Dove Maria traveste Riccardo?	train
3144	Elia-et-al_1981	1	Emma travestì Riccardo da soldato.	train
3145	Elia-et-al_1981	1	Riccardo liberò il cane dalla catena.	train
3146	Elia-et-al_1981	1	Il sacerdote battezza i bambini.	train
3147	Elia-et-al_1981	1	Il sacerdote battezza.	train
3148	Elia-et-al_1981	1	Dio crea il mondo.	train
3149	Elia-et-al_1981	1	Dio crea.	train
3150	Elia-et-al_1981	1	Maria dà uno schiaffo a Francesco.	train
3151	Elia-et-al_1981	1	Giulia gli dà uno schiaffo.	train
3152	Elia-et-al_1981	0	Aurora dà uno schiaffo con Leonardo.	train
3153	Elia-et-al_1981	1	Alice gli ruba un libro.	train
3154	Elia-et-al_1981	1	Lorenzo accoppia Andrea e Riccardo.	train
3155	Elia-et-al_1981	1	Alessandro accoppia Andrea con Tommaso.	train
3156	Elia-et-al_1981	1	Lorenzo associa la linguistica alla psicologia.	train
3157	Elia-et-al_1981	1	Edoardo associa la linguistica con la psicologia.	train
3158	Elia-et-al_1981	1	Quel giovanotto mi sta studiando poco.	train
3159	Elia-et-al_1981	1	Maria ha cucinato un ottimo stufato ad Andrea.	train
3160	Elia-et-al_1981	1	Giulia ha cucinato un ottimo stufato per Francesco.	train
3161	Elia-et-al_1981	1	Gabriele ha dato un libro a Beatrice.	train
3162	Elia-et-al_1981	0	Leonardo ha dato un libro per Maria.	train
3163	Elia-et-al_1981	1	Riccardo ha dato un libro per conto di Emma.	train
3164	Elia-et-al_1981	1	Gabriele ha dato un libro a qualcuno per conto di Maria.	train
3165	Elia-et-al_1981	1	Tommaso ha abbandonato Paola a Leonardo.	train
3166	Elia-et-al_1981	0	Andrea ha abbandonato Emma per Gabriele.	train
3167	Elia-et-al_1981	1	Gabriele ha abbandonato Maria preferendo Lorenzo.	train
3168	Elia-et-al_1981	1	Gabriele ha abbandonato Beatrice per causa di Lorenzo.	train
3169	Elia-et-al_1981	1	Giulia accorda fiducia a Riccardo.	train
3170	Elia-et-al_1981	1	Leonardo pagò l'ultimo pagamento rateale.	train
3171	Elia-et-al_1981	1	Gabriele attribuì il fatto che tu eri venuto alla simpatia per Francesco.	train
3172	Elia-et-al_1981	1	Riccardo attribuì il fatto di essere stato bocciato alla sua cattiva preparazione.	train
3173	Elia-et-al_1981	1	Leonardo attribuì la decisione che si andasse in Cina ad Andrea.	train
3174	Elia-et-al_1981	1	Francesco addebitava le sue sfortune al fatto che era nato in un anno bisestile.	train
3175	Elia-et-al_1981	1	Riccardo addebitava le sue sfortune al fatto di esser nato in un anno bisestile.	train
3176	Elia-et-al_1981	1	Riccardo addebitava le sue sfortune alla decisione che lui fosse ordinato sacerdote.	train
3177	Elia-et-al_1981	1	Maria distribuiva baci ai presidenti.	train
3178	Elia-et-al_1981	1	Riccardo abbandona la moglie nella strada.	train
3179	Elia-et-al_1981	1	Edoardo abbandona la moglie per la strada.	train
3180	Elia-et-al_1981	1	Edoardo toglie il libro dello scaffale.	train
3181	Elia-et-al_1981	1	Tommaso abbandonava il figlio alla cameriera.	train
3182	Elia-et-al_1981	1	Alessandro toglieva i giochi al figlio.	train
3183	Elia-et-al_1981	1	Gabriele derubò Alice di cento lire.	train
3184	Elia-et-al_1981	0	Maria derubò cento lire ad Emma.	train
3185	Elia-et-al_1981	1	Riccardo cedette a Riccardo.	train
3186	Elia-et-al_1981	1	Beatrice cedette a che la operassero.	train
3187	Elia-et-al_1981	1	I ladri rubano.	train
3188	Elia-et-al_1981	1	Riccardo paga l'aperitivo agli amici.	train
3189	Elia-et-al_1981	1	Lorenzo paga.	train
3190	Elia-et-al_1981	1	Riccardo traforò la parete di tanti piccoli buchi.	train
3191	Elia-et-al_1981	0	Andrea traforò la parete di un trapano.	train
3192	Elia-et-al_1981	1	Edoardo traforò la parete con un trapano.	train
3193	Elia-et-al_1981	1	Giulia spalmò il pane di burro.	train
3194	Elia-et-al_1981	1	Beatrice spalmò il pane con burro.	train
3195	Elia-et-al_1981	0	Maria spalmò il pane del coltello.	train
3196	Elia-et-al_1981	1	Lorenzo caricò arance sul camion.	train
3197	Elia-et-al_1981	0	Alessandro crivellò colpi in Edoardo.	train
3198	Elia-et-al_1981	0	Gabriele crivellò colpi su Alessandro.	train
3199	Elia-et-al_1981	0	Riccardo crivellò colpi a Gabriele.	train
3200	Elia-et-al_1981	1	Alessandro crivellò Andrea di colpi.	train
3201	Elia-et-al_1981	1	I difensori munirono la città di mura.	train
3202	Elia-et-al_1981	0	I difensori munirono aura nella città.	train
3203	Elia-et-al_1981	0	I difensori munirono aura sulla città.	train
3204	Elia-et-al_1981	0	I difensori munirono aura alla città.	train
3205	Elia-et-al_1981	1	Riccardo colma di attenzioni il padre.	train
3206	Elia-et-al_1981	0	Francesco colma attenzioni nel padre.	train
3207	Elia-et-al_1981	0	Edoardo colma attenzioni sul padre.	train
3208	Elia-et-al_1981	0	Riccardo colma attenzioni il padre.	train
3209	Elia-et-al_1981	1	Edoardo mise il cappello sul tavolo.	train
3210	Elia-et-al_1981	1	I baci saziarono Beatrice.	train
3211	Elia-et-al_1981	1	Gabriele cosparge Paola di olio solare.	train
3212	Elia-et-al_1981	1	L'olio solare cosparge Alice.	train
3213	Elia-et-al_1981	1	L'acqua bagna i piedi di Riccardo.	train
3214	Elia-et-al_1981	1	Lorenzo imbeve la spugna di acqua.	train
3215	Elia-et-al_1981	1	La spugna è imbevuta di acqua.	train
3216	Elia-et-al_1981	1	Alessandro adornò il fatto che era stato bocciato di una falsa autocritica.	train
3217	Elia-et-al_1981	1	Tommaso adornò il progetto di uccidere il marito di elucubrazioni etiche.	train
3218	Elia-et-al_1981	1	Lorenzo derubò Alice dell'idea di elaborare un lessico-grammatica.	train
3219	Elia-et-al_1981	0	Tommaso imbeve il pane.	train
3220	Elia-et-al_1981	0	Riccardo cosparge Emma.	train
3221	Elia-et-al_1981	0	Riccardo cosparge il tavolo di libro.	train
3222	Elia-et-al_1981	1	Riccardo cosparge il tavolo di libri.	train
3223	Elia-et-al_1981	1	Riccardo ha colmato il bicchiere di vino.	train
3224	Elia-et-al_1981	1	Riccardo ne ha colmato il bicchiere.	train
3225	Elia-et-al_1981	1	Riccardo stipò l'armadio di vestiti.	train
3226	Elia-et-al_1981	1	Riccardo stipò i vestiti nell'armadio.	train
3227	Elia-et-al_1981	1	I bambini imbrattano le pareti di scarabocchi.	train
3228	Elia-et-al_1981	1	I bambini imbrattano.	train
3229	Elia-et-al_1981	1	Lorenzo macchiò la tovaglia di macchie di aceto.	train
3230	Elia-et-al_1981	1	Giulia profumò l'ambiente di profumo francese.	train
3231	Elia-et-al_1981	1	La zia foderava i cuscini di raso rosso.	train
3232	Elia-et-al_1981	1	Gli egiziani avvolgevano i morti di bende profumate.	train
3233	Elia-et-al_1981	1	Bende profumate avvolgevano i morti.	train
3234	Elia-et-al_1981	1	Alice profumò i capelli di Lorenzo.	train
3235	Elia-et-al_1981	1	La mancanza di acqua disseminò il malcontento fra la popolazione.	train
3236	Elia-et-al_1981	1	Leonardo disseminò il suo discorso di allusioni oscene.	train
3237	Elia-et-al_1981	1	Andrea scusa Sofia del fatto che era scomparsa per molto tempo.	train
3238	Elia-et-al_1981	1	Leonardo caricò Maria dell'obbligo di andare a ricevere Andrea.	train
3239	Elia-et-al_1981	1	Riccardo scusò Maria del furto.	train
3240	Elia-et-al_1981	1	Alessandro scusò Maria del fatto che erano scomparsi i libri.	train
3241	Elia-et-al_1981	1	Gabriele ne scusò Paola.	train
3242	Elia-et-al_1981	1	Maria profuma la stanza.	train
3243	Elia-et-al_1981	1	Emma profuma la stanza di acqua di colonia.	train
3244	Elia-et-al_1981	1	La stanza profuma.	train
3245	Elia-et-al_1981	1	La stanza profuma di acqua di colonia.	train
3246	Elia-et-al_1981	1	Il cedro bruciato profuma la stanza.	train
3247	Elia-et-al_1981	1	I turisti disseminano cartacce sul prato.	train
3248	Elia-et-al_1981	1	Il governo popolò la regione di popolazioni nomadi.	train
3249	Elia-et-al_1981	1	Lorenzo riveste la poltrona della nonna di velluto giallo.	train
3250	Elia-et-al_1981	1	Il velluto giallo riveste la poltrona della nonna.	train
3251	Elia-et-al_1981	1	Andrea copriva tutte le pareti di disegni.	train
3252	Elia-et-al_1981	1	Il governo popola la regione di popolazioni nomadi.	train
3253	Elia-et-al_1981	1	Popolazioni nomadi popolano la regione.	train
3254	Elia-et-al_1981	1	Colori vivaci colorano la stanza.	train
3255	Elia-et-al_1981	1	L'aviazione bombardò la città di napalm.	train
3256	Elia-et-al_1981	1	L'aviazione bombardò napalm.	train
3257	Elia-et-al_1981	1	L'aviazione bombardò napalm sulla città.	train
3258	Elia-et-al_1981	1	Alessandro costellò la sua relazioni di stupidaggini.	train
3259	Elia-et-al_1981	0	Riccardo costellò la sua relazioni di stupidaggine.	train
3260	Elia-et-al_1981	1	Il vento increspa il mare.	train
3261	Elia-et-al_1981	0	Il vento increspa.	train
3262	Elia-et-al_1981	1	La nicotina intossica i fumatori.	train
3263	Elia-et-al_1981	1	La nicotina intossica.	train
3264	Elia-et-al_1981	1	Alessandro sporca i pavimenti di fango.	train
3265	Elia-et-al_1981	1	Leonardo sporca.	train
3266	Elia-et-al_1981	1	Riccardo separa Lorenzo da Leonardo.	train
3267	Elia-et-al_1981	1	Tommaso separa l'oro e l'argento.	train
3268	Elia-et-al_1981	1	Edoardo portò un libro dal rilegatore.	train
3269	Elia-et-al_1981	1	Leonardo tolse un libro dallo scaffale.	train
3270	Elia-et-al_1981	1	Leonardo cancellò il nome di Emma dalla lista.	train
3271	Elia-et-al_1981	1	Riccardo cancellò il nome di Emma nella lista.	train
3272	Elia-et-al_1981	1	Andrea cancellò il nome di Maria sulla lista.	train
3273	Elia-et-al_1981	1	Alessandro liberò Sofia dalle catene.	train
3274	Elia-et-al_1981	0	Riccardo liberò Maria nelle catene.	train
3275	Elia-et-al_1981	0	Riccardo liberò Beatrice sulle catene.	train
3276	Elia-et-al_1981	0	Tommaso liberò Paola nel vizio.	train
3277	Elia-et-al_1981	1	Leonardo allontana Maria dalle proprie responsabilità.	train
3278	Elia-et-al_1981	1	Il camion scarica la merce dal proprietario.	train
3279	Elia-et-al_1981	1	Beatrice allontana Edoardo dalla stanza.	train
3280	Elia-et-al_1981	1	Edoardo allontanò Maria da Lorenzo.	train
3281	Elia-et-al_1981	1	Riccardo allontanò Maria e Tommaso.	train
3282	Elia-et-al_1981	1	Alessandro allontanò Beatrice e allontanò Francesco.	train
3283	Elia-et-al_1981	1	L'industria ricava energia dal petrolio.	train
3284	Elia-et-al_1981	1	Francesco ricava monete dall'oro.	train
3285	Elia-et-al_1981	1	Paola eredita un milione dallo zio.	train
3286	Elia-et-al_1981	1	L'amministrazione esenta Gabriele dal servizio militare.	train
3287	Elia-et-al_1981	1	Andrea ottiene il certificato dal Comune.	train
3288	Elia-et-al_1981	0	Il servizio militare dà Riccardo all'amministrazione.	train
3289	Elia-et-al_1981	1	Il Comune dà il certificato ad Alessandro.	train
3290	Elia-et-al_1981	1	Riccardo eredita l'appartamento da suo nonno.	train
3291	Elia-et-al_1981	1	Riccardo ne esenta Maria.	train
3292	Elia-et-al_1981	1	Andrea esenta Maria da ciò.	train
3293	Elia-et-al_1981	1	Gabriele ottiene la libertà da qualcuno.	train
3294	Elia-et-al_1981	1	Riccardo ottiene la libertà di qualcuno.	train
3295	Elia-et-al_1981	1	Lorenzo difende Sofia dai pericoli.	train
3296	Elia-et-al_1981	1	Una muraglia proteggeva la città dai nemici.	train
3297	Elia-et-al_1981	1	Una muraglia proteggeva la città contro i nemici.	train
3298	Elia-et-al_1981	1	Andrea affisse un manifesto contro il muro.	train
3299	Elia-et-al_1981	1	Difese di cemento armato difendevano la città dal nemico.	train
3300	Elia-et-al_1981	1	L'ENEL genererà nuova energia con generatori nucleari.	train
3301	Elia-et-al_1981	1	Alice derivava la sua sicurezza dal fatto che era favolosamente ricca.	train
3302	Elia-et-al_1981	1	Gabriele sconsigliò Riccardo dal partire.	train
3303	Elia-et-al_1981	0	Edoardo scaricò Giulia.	train
3304	Elia-et-al_1981	1	Edoardo scaricò Paola dalle proprie responsabilità.	train
3305	Elia-et-al_1981	1	Francesco scaricò Alice sul marciapiede.	train
3306	Elia-et-al_1981	1	L'alchimista deriva l'oro dal piombo.	train
3307	Elia-et-al_1981	1	L'oro deriva dal piombo.	train
3308	Elia-et-al_1981	1	Il sapone pulisce la pelle.	train
3309	Elia-et-al_1981	1	Il sapone pulisce.	train
3310	Elia-et-al_1981	1	Il sapone pulisce dalla impurità.	train
3311	Elia-et-al_1981	1	L'alchimista fa derivare l'oro dal piombo.	train
3312	Elia-et-al_1981	1	Andrea mise il cappello sul tavolo.	train
3313	Elia-et-al_1981	1	Andrea tolse il cappello dall'armadio.	train
3314	Elia-et-al_1981	1	Riccardo mangia i ravioli in camera da pranzo.	train
3315	Elia-et-al_1981	1	Giulia prende il vestito dall'armadio.	train
3316	Elia-et-al_1981	1	Gabriele carezzava Paola sul divano.	train
3317	Elia-et-al_1981	1	Andrea mise il libro nell'armadio.	train
3318	Elia-et-al_1981	1	Alessandro poggiò la testa sul cuscino.	train
3319	Elia-et-al_1981	1	Riccardo ancorò la barca fra gli scogli.	train
3320	Elia-et-al_1981	1	Andrea portò il pacchetto da Alessandro.	train
3321	Elia-et-al_1981	1	Tommaso afferrò il giornale sul tavolo.	train
3322	Elia-et-al_1981	1	Alessandro raccolse un fiore fra le erbacce.	train
3323	Elia-et-al_1981	1	Riccardo strappò una pagina dal libro.	train
3324	Elia-et-al_1981	1	Sofia leggeva il libro nella tenda.	train
3325	Elia-et-al_1981	1	Paola carezzava il cane sulla barca.	train
3326	Elia-et-al_1981	1	Alice sfogliava un giornale dal medico.	train
3327	Elia-et-al_1981	1	Paola lavorava a maglia a casa.	train
3328	Elia-et-al_1981	1	Lorenzo ne toglie il portafoglio.	train
3329	Elia-et-al_1981	1	Toglici il formaggio dai maccheroni.	train
3330	Elia-et-al_1981	1	Togli il formaggio dai maccheroni.	train
3331	Elia-et-al_1981	1	Emma prende una sigaretta nel pacchetto.	train
3332	Elia-et-al_1981	1	Alice prende un giornale sul tavolo.	train
3333	Elia-et-al_1981	1	Sofia prende un fiore dalle erbacce.	train
3334	Elia-et-al_1981	1	Riccardo pone il bicchiere sul tavolo.	train
3335	Elia-et-al_1981	1	Gabriele mangia le ostriche sul tavolo.	train
3336	Elia-et-al_1981	1	Il bicchiere non era sul tavolo.	train
3337	Elia-et-al_1981	1	Il bicchiere è sul tavolo.	train
3338	Elia-et-al_1981	1	Le ostriche non erano sul tavolo.	train
3339	Elia-et-al_1981	1	Le ostriche sono sul tavolo.	train
3340	Elia-et-al_1981	1	Edoardo appoggiò il libro sulla tavola.	train
3341	Elia-et-al_1981	1	Riccardo vi appoggiò il libro.	train
3342	Elia-et-al_1981	1	Paola gli spinse le gambe verso la parete.	train
3343	Elia-et-al_1981	1	Paola allungò le gambe sul letto.	train
3344	Elia-et-al_1981	1	Emma archiviò il ricordo di essere stata tradita nel suo subconscio.	train
3345	Elia-et-al_1981	1	Beatrice archiviò il fatto che Francesco l'aveva tradita nel suo subconscio.	train
3346	Elia-et-al_1981	1	Riccardo avvicinò Beatrice alla finestra.	train
3347	Elia-et-al_1981	1	Riccardo avvicinò Maria per conversare.	train
3348	Elia-et-al_1981	1	Riccardo avvicinò Paola per conoscerla.	train
3349	Elia-et-al_1981	1	Leonardo avvicinò Giulia a casa sua.	train
3350	Elia-et-al_1981	1	Il pilota dirige la nave verso la costa.	train
3351	Elia-et-al_1981	1	Il pilota dirige la nave sulla costa.	train
3352	Elia-et-al_1981	1	Alessandro nasconde i ribelli nella casa di Leonardo.	train
3353	Elia-et-al_1981	1	La casa di Gabriele nasconde i ribelli.	train
3354	Elia-et-al_1981	1	Il sindaco ospita gli intervenuti alla manifestazione nella foresteria.	train
3355	Elia-et-al_1981	1	Beatrice ricama motivi bucolici sul lino.	train
3356	Elia-et-al_1981	1	Maria ricama il lino.	train
3357	Elia-et-al_1981	1	Il dottore spennella iodio sulle tonsille di Riccardo.	train
3358	Elia-et-al_1981	1	Il dottore spennella le tonsille di Andrea.	train
3359	Elia-et-al_1981	1	Paola appoggia le sue speranze sul fatto che è risultata simpatica ai giudici.	train
3360	Elia-et-al_1981	1	Le sue frustrazioni ancorano Alice all'idea che le donne non debbano lavorare.	train
3361	Elia-et-al_1981	1	Maria avvolge il filo su se stesso.	train
3362	Elia-et-al_1981	1	Paola arrotola il filo su se stesso.	train
3363	Elia-et-al_1981	1	Tommaso gettò il libro sulla testa di Francesco.	train
3364	Elia-et-al_1981	1	Francesco poggia i gomiti sul davanzale.	train
3365	Elia-et-al_1981	1	I dispiaceri affogano nel vino.	train
3366	Elia-et-al_1981	1	Gli zii alloggiano in casa sua.	train
3367	Elia-et-al_1981	1	Lorenzo estrasse la pistola dalla tasca.	train
3368	Elia-et-al_1981	1	Edoardo ne estrasse la pistola.	train
3369	Elia-et-al_1981	1	Il chirurgo amputò il pollice dalla mano destra a Francesco.	train
3370	Elia-et-al_1981	1	Il chirurgo gli amputò il pollice dalla mano destra.	train
3371	Elia-et-al_1981	1	Il chirurgo amputò Edoardo al pollice della mano destra.	train
3372	Elia-et-al_1981	1	Maria raccolse l'idea di andare a Varsavia dai discorsi degli amici.	train
3373	Elia-et-al_1981	1	Maria raccolse lo spunto per il libro dal fatto che era morto lo zio.	train
3374	Elia-et-al_1981	1	Il cassetto raccoglie le pietre.	train
3375	Elia-et-al_1981	1	L'impresa sdoganò le merci dalla dogana di Roma.	train
3376	Elia-et-al_1981	1	La dogana di Roma sdoganò le merci.	train
3377	Elia-et-al_1981	1	I contadini oggi falciano rapidamente il fieno dal campo con la falciatrice a motore.	train
3378	Elia-et-al_1981	1	La falciatrice a motore oggi falcia rapidamente il fieno dal campo.	train
3379	Elia-et-al_1981	1	I contadini oggi falciano il grano dal campo.	train
3380	Elia-et-al_1981	1	L'acqua di rose deterge le impurità dal viso.	train
3381	Elia-et-al_1981	1	L'acqua di rose deterge il viso dalle impurità.	train
3382	Elia-et-al_1981	1	Alice spostò il libro dal tavolo alla sedia.	train
3383	Elia-et-al_1981	1	Lorenzo portò la valigia da casa alla stazione.	train
3384	Elia-et-al_1981	1	Beatrice spostò il libro sulla sedia.	train
3385	Elia-et-al_1981	1	Tommaso portò la valigia da casa.	train
